obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone,observed,standard_deviation
oname:hk_otype:arr_i:29_j:13_zone:1,41.4,0.0,hk,29,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:14_zone:1,41.4,0.0,hk,29,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:15_zone:1,49.2,0.0,hk,29,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:16_zone:1,55.9,0.0,hk,29,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:17_zone:1,37.2,0.0,hk,29,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:18_zone:1,37.1,0.0,hk,29,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:19_zone:1,20.2,0.0,hk,29,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:1_zone:1,23.4,0.0,hk,29,1,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:2_zone:1,18.9,0.0,hk,29,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:3_zone:1,32.2,0.0,hk,29,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:4_zone:1,35.3,0.0,hk,29,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:5_zone:1,32.8,0.0,hk,29,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:6_zone:1,56.0,0.0,hk,29,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:7_zone:1,64.2,0.0,hk,29,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:8_zone:1,48.1,0.0,hk,29,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:29_j:9_zone:1,46.1,0.0,hk,29,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:0_zone:1,14.9,0.0,hk,2,0,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:10_zone:1,38.8,0.0,hk,2,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:11_zone:1,44.9,0.0,hk,2,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:12_zone:1,36.0,0.0,hk,2,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:13_zone:1,34.9,0.0,hk,2,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:14_zone:1,40.5,0.0,hk,2,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:15_zone:1,46.9,0.0,hk,2,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:16_zone:1,27.4,0.0,hk,2,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:17_zone:1,16.7,0.0,hk,2,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:18_zone:1,13.8,0.0,hk,2,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:19_zone:1,18.5,0.0,hk,2,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:1_zone:1,16.9,0.0,hk,2,1,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:2_zone:1,16.9,0.0,hk,2,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:3_zone:1,13.6,0.0,hk,2,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:4_zone:1,10.6,0.0,hk,2,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:5_zone:1,15.2,0.0,hk,2,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:6_zone:1,10.6,0.0,hk,2,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:7_zone:1,13.9,0.0,hk,2,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:8_zone:1,21.2,0.0,hk,2,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:2_j:9_zone:1,35.7,0.0,hk,2,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:0_zone:1,30.2,0.0,hk,30,0,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:10_zone:1,62.1,0.0,hk,30,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:11_zone:1,50.0,0.0,hk,30,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:12_zone:1,57.3,0.0,hk,30,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:13_zone:1,38.4,0.0,hk,30,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:14_zone:1,50.6,0.0,hk,30,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:15_zone:1,52.4,0.0,hk,30,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:16_zone:1,59.1,0.0,hk,30,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:17_zone:1,53.2,0.0,hk,30,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:18_zone:1,33.5,0.0,hk,30,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:19_zone:1,25.8,0.0,hk,30,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:1_zone:1,18.0,0.0,hk,30,1,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:2_zone:1,21.8,0.0,hk,30,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:3_zone:1,26.3,0.0,hk,30,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:4_zone:1,21.2,0.0,hk,30,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:5_zone:1,29.9,0.0,hk,30,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:6_zone:1,32.2,0.0,hk,30,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:7_zone:1,37.0,0.0,hk,30,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:8_zone:1,57.9,0.0,hk,30,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:30_j:9_zone:1,44.7,0.0,hk,30,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:0_zone:1,26.2,0.0,hk,31,0,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:10_zone:1,38.2,0.0,hk,31,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:11_zone:1,57.2,0.0,hk,31,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:12_zone:1,63.9,0.0,hk,31,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:13_zone:1,41.0,0.0,hk,31,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:14_zone:1,51.5,0.0,hk,31,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:15_zone:1,69.5,0.0,hk,31,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:16_zone:1,78.4,0.0,hk,31,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:17_zone:1,49.0,0.0,hk,31,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:18_zone:1,36.1,0.0,hk,31,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:19_zone:1,31.7,0.0,hk,31,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:1_zone:1,28.2,0.0,hk,31,1,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:2_zone:1,36.8,0.0,hk,31,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:3_zone:1,22.0,0.0,hk,31,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:4_zone:1,18.4,0.0,hk,31,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:5_zone:1,28.7,0.0,hk,31,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:6_zone:1,40.2,0.0,hk,31,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:7_zone:1,71.6,0.0,hk,31,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:8_zone:1,70.4,0.0,hk,31,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:31_j:9_zone:1,64.4,0.0,hk,31,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:10_zone:1,32.6,0.0,hk,32,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:11_zone:1,40.3,0.0,hk,32,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:12_zone:1,61.1,0.0,hk,32,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:13_zone:1,71.8,0.0,hk,32,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:14_zone:1,72.9,0.0,hk,32,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:15_zone:1,75.9,0.0,hk,32,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:16_zone:1,77.7,0.0,hk,32,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:17_zone:1,70.8,0.0,hk,32,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:18_zone:1,59.8,0.0,hk,32,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:19_zone:1,47.3,0.0,hk,32,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:1_zone:1,39.6,0.0,hk,32,1,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:2_zone:1,34.1,0.0,hk,32,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:3_zone:1,31.6,0.0,hk,32,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:4_zone:1,30.5,0.0,hk,32,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:5_zone:1,46.2,0.0,hk,32,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:6_zone:1,41.5,0.0,hk,32,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:7_zone:1,68.1,0.0,hk,32,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:8_zone:1,55.5,0.0,hk,32,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:32_j:9_zone:1,52.0,0.0,hk,32,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:10_zone:1,38.3,0.0,hk,33,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:11_zone:1,27.1,0.0,hk,33,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:12_zone:1,38.9,0.0,hk,33,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:13_zone:1,58.3,0.0,hk,33,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:14_zone:1,60.5,0.0,hk,33,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:15_zone:1,47.5,0.0,hk,33,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:16_zone:1,59.3,0.0,hk,33,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:17_zone:1,68.6,0.0,hk,33,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:18_zone:1,48.4,0.0,hk,33,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:19_zone:1,62.0,0.0,hk,33,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:2_zone:1,32.0,0.0,hk,33,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:3_zone:1,23.3,0.0,hk,33,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:4_zone:1,24.8,0.0,hk,33,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:5_zone:1,45.1,0.0,hk,33,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:6_zone:1,41.9,0.0,hk,33,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:7_zone:1,37.0,0.0,hk,33,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:8_zone:1,58.1,0.0,hk,33,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:33_j:9_zone:1,60.4,0.0,hk,33,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:10_zone:1,24.3,0.0,hk,34,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:11_zone:1,30.9,0.0,hk,34,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:12_zone:1,27.6,0.0,hk,34,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:13_zone:1,43.6,0.0,hk,34,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:14_zone:1,52.1,0.0,hk,34,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:15_zone:1,57.4,0.0,hk,34,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:16_zone:1,50.7,0.0,hk,34,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:17_zone:1,38.9,0.0,hk,34,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:18_zone:1,41.6,0.0,hk,34,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:19_zone:1,63.4,0.0,hk,34,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:3_zone:1,16.6,0.0,hk,34,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:4_zone:1,35.4,0.0,hk,34,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:5_zone:1,32.8,0.0,hk,34,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:6_zone:1,35.1,0.0,hk,34,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:7_zone:1,39.1,0.0,hk,34,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:8_zone:1,48.8,0.0,hk,34,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:34_j:9_zone:1,56.6,0.0,hk,34,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:10_zone:1,20.5,0.0,hk,35,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:11_zone:1,49.6,0.0,hk,35,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:12_zone:1,29.9,0.0,hk,35,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:13_zone:1,33.5,0.0,hk,35,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:14_zone:1,55.0,0.0,hk,35,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:15_zone:1,93.5,0.0,hk,35,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:16_zone:1,52.0,0.0,hk,35,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:17_zone:1,40.9,0.0,hk,35,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:18_zone:1,26.2,0.0,hk,35,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:4_zone:1,37.1,0.0,hk,35,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:5_zone:1,31.9,0.0,hk,35,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:6_zone:1,42.2,0.0,hk,35,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:7_zone:1,30.3,0.0,hk,35,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:8_zone:1,34.4,0.0,hk,35,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:35_j:9_zone:1,43.9,0.0,hk,35,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:10_zone:1,53.1,0.0,hk,36,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:11_zone:1,33.2,0.0,hk,36,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:12_zone:1,24.6,0.0,hk,36,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:13_zone:1,30.4,0.0,hk,36,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:14_zone:1,52.1,0.0,hk,36,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:15_zone:1,82.0,0.0,hk,36,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:16_zone:1,57.6,0.0,hk,36,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:17_zone:1,42.8,0.0,hk,36,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:18_zone:1,30.9,0.0,hk,36,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:4_zone:1,34.7,0.0,hk,36,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:5_zone:1,23.7,0.0,hk,36,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:6_zone:1,42.9,0.0,hk,36,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:7_zone:1,54.8,0.0,hk,36,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:8_zone:1,30.5,0.0,hk,36,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:36_j:9_zone:1,46.1,0.0,hk,36,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:10_zone:1,39.1,0.0,hk,37,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:11_zone:1,24.1,0.0,hk,37,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:12_zone:1,30.5,0.0,hk,37,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:13_zone:1,42.8,0.0,hk,37,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:14_zone:1,70.4,0.0,hk,37,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:15_zone:1,100.0,0.0,hk,37,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:16_zone:1,79.8,0.0,hk,37,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:17_zone:1,53.1,0.0,hk,37,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:5_zone:1,23.2,0.0,hk,37,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:6_zone:1,38.8,0.0,hk,37,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:7_zone:1,42.6,0.0,hk,37,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:8_zone:1,48.2,0.0,hk,37,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:37_j:9_zone:1,33.3,0.0,hk,37,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:10_zone:1,28.5,0.0,hk,38,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:11_zone:1,22.9,0.0,hk,38,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:12_zone:1,25.1,0.0,hk,38,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:13_zone:1,34.0,0.0,hk,38,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:14_zone:1,57.4,0.0,hk,38,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:15_zone:1,46.5,0.0,hk,38,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:16_zone:1,73.7,0.0,hk,38,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:5_zone:1,29.2,0.0,hk,38,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:6_zone:1,29.7,0.0,hk,38,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:7_zone:1,27.2,0.0,hk,38,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:8_zone:1,27.2,0.0,hk,38,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:38_j:9_zone:1,26.0,0.0,hk,38,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:10_zone:1,17.9,0.0,hk,39,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:11_zone:1,28.7,0.0,hk,39,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:12_zone:1,28.5,0.0,hk,39,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:13_zone:1,41.8,0.0,hk,39,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:14_zone:1,29.9,0.0,hk,39,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:15_zone:1,50.3,0.0,hk,39,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:5_zone:1,18.5,0.0,hk,39,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:6_zone:1,16.0,0.0,hk,39,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:7_zone:1,30.2,0.0,hk,39,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:8_zone:1,21.0,0.0,hk,39,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:39_j:9_zone:1,14.4,0.0,hk,39,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:0_zone:1,9.0,0.0,hk,3,0,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:10_zone:1,27.8,0.0,hk,3,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:11_zone:1,40.7,0.0,hk,3,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:12_zone:1,30.6,0.0,hk,3,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:13_zone:1,29.9,0.0,hk,3,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:14_zone:1,39.4,0.0,hk,3,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:15_zone:1,34.8,0.0,hk,3,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:16_zone:1,21.3,0.0,hk,3,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:17_zone:1,14.1,0.0,hk,3,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:18_zone:1,21.8,0.0,hk,3,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:19_zone:1,21.2,0.0,hk,3,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:1_zone:1,15.8,0.0,hk,3,1,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:2_zone:1,14.0,0.0,hk,3,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:3_zone:1,8.9,0.0,hk,3,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:4_zone:1,11.8,0.0,hk,3,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:5_zone:1,7.7,0.0,hk,3,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:6_zone:1,10.9,0.0,hk,3,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:7_zone:1,13.7,0.0,hk,3,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:8_zone:1,18.0,0.0,hk,3,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:3_j:9_zone:1,22.5,0.0,hk,3,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:0_zone:1,16.1,0.0,hk,4,0,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:10_zone:1,26.5,0.0,hk,4,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:11_zone:1,23.0,0.0,hk,4,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:12_zone:1,18.2,0.0,hk,4,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:13_zone:1,31.6,0.0,hk,4,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:14_zone:1,30.7,0.0,hk,4,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:15_zone:1,45.8,0.0,hk,4,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:16_zone:1,29.5,0.0,hk,4,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:17_zone:1,21.2,0.0,hk,4,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:18_zone:1,23.6,0.0,hk,4,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:19_zone:1,47.8,0.0,hk,4,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:1_zone:1,26.1,0.0,hk,4,1,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:2_zone:1,26.4,0.0,hk,4,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:3_zone:1,14.7,0.0,hk,4,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:4_zone:1,15.1,0.0,hk,4,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:5_zone:1,13.1,0.0,hk,4,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:6_zone:1,10.3,0.0,hk,4,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:7_zone:1,8.5,0.0,hk,4,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:8_zone:1,14.8,0.0,hk,4,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:4_j:9_zone:1,17.1,0.0,hk,4,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:0_zone:1,35.9,0.0,hk,5,0,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:10_zone:1,23.6,0.0,hk,5,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:11_zone:1,20.7,0.0,hk,5,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:12_zone:1,21.2,0.0,hk,5,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:13_zone:1,19.4,0.0,hk,5,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:14_zone:1,23.4,0.0,hk,5,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:15_zone:1,26.7,0.0,hk,5,15,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:16_zone:1,40.7,0.0,hk,5,16,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:17_zone:1,24.8,0.0,hk,5,17,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:18_zone:1,25.5,0.0,hk,5,18,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:19_zone:1,21.3,0.0,hk,5,19,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:1_zone:1,32.7,0.0,hk,5,1,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:2_zone:1,32.0,0.0,hk,5,2,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:3_zone:1,26.3,0.0,hk,5,3,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:4_zone:1,22.4,0.0,hk,5,4,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:5_zone:1,19.8,0.0,hk,5,5,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:6_zone:1,14.0,0.0,hk,5,6,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:7_zone:1,14.9,0.0,hk,5,7,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:8_zone:1,9.2,0.0,hk,5,8,hk,arr,,,,1,,
oname:hk_otype:arr_i:5_j:9_zone:1,12.8,0.0,hk,5,9,hk,arr,,,,1,,
oname:hk_otype:arr_i:6_j:0_zone:1,53.0,0.0,hk,6,0,hk,arr,,,,1,,
oname:hk_otype:arr_i:6_j:10_zone:1,15.6,0.0,hk,6,10,hk,arr,,,,1,,
oname:hk_otype:arr_i:6_j:11_zone:1,14.0,0.0,hk,6,11,hk,arr,,,,1,,
oname:hk_otype:arr_i:6_j:12_zone:1,13.8,0.0,hk,6,12,hk,arr,,,,1,,
oname:hk_otype:arr_i:6_j:13_zone:1,18.1,0.0,hk,6,13,hk,arr,,,,1,,
oname:hk_otype:arr_i:6_j:14_zone:1,23.8,0.0,hk,6,14,hk,arr,,,,1,,
oname:hk_otype:arr_i:6_j:15_zone:1,23.6,0.0,hk,6,15,hk,arr,,,,1,,
